county_name,county_fips,lat,long
Union County,21225.0,37.658029299999995,-87.9516496
Warren County,21227.0,36.995634,-86.4235786
Washington County,21229.0,37.754208500000004,-85.1754162
Wayne County,21231.0,36.8007715,-84.82658959999999
Webster County,21233.0,37.5194599,-87.6847902
Whitley County,21235.0,36.7580237,-84.1446485
Wolfe County,21237.0,37.7438929,-83.4951095
Woodford County,21239.0,38.0431027,-84.7488546
Acadia Parish,22001.0,30.291496999999996,-92.41103659999999
Allen Parish,22003.0,30.6527435,-92.8196052
Ascension Parish,22005.0,30.206443699999998,-90.9125023
Catahoula Parish,22025.0,31.666517,-91.846703
Claiborne Parish,22027.0,32.8271597,-92.9897278
Concordia Parish,22029.0,31.4698053,-91.626315
De Soto Parish,22031.0,32.0592476,-93.7407968
East Baton Rouge Parish,22033.0,30.543929700000003,-91.093131
East Carroll Parish,22035.0,32.7301699,-91.23414090000001
East Feliciana Parish,22037.0,30.8397837,-91.0434338
Evangeline Parish,22039.0,30.720693199999996,-92.4040858
Franklin Parish,22041.0,32.13907639999999,-91.67237109999999
Grant Parish,22043.0,31.597787300000004,-92.5617156
Iberia Parish,22045.0,30.007126500000002,-91.97678379999999
Iberville Parish,22047.0,30.270628499999997,-91.3658481
Assumption Parish,22007.0,29.898852899999998,-91.0524649
Avoyelles Parish,22009.0,31.088503000000003,-91.9832748
Beauregard Parish,22011.0,30.6450184,-93.3402526
Bienville Parish,22013.0,32.3409517,-93.0411511
Bossier Parish,22015.0,32.698481300000005,-93.6265609
Caddo Parish,22017.0,32.5771951,-93.8824228
Calcasieu Parish,22019.0,30.2295588,-93.35801540000001
Caldwell Parish,22021.0,32.1012195,-92.1142311
Cameron Parish,22023.0,29.871812,-93.16494780000001
Morehouse Parish,22067.0,32.8200082,-91.8003988
Natchitoches Parish,22069.0,31.732550899999996,-93.0826114
Orleans Parish,22071.0,30.0534195,-89.93450179999999
Ouachita Parish,22073.0,32.480932,-92.1515814
Plaquemines Parish,22075.0,29.282446999999998,-89.5760676
Pointe Coupee Parish,22077.0,30.708319,-91.60462070000001
Rapides Parish,22079.0,31.1932037,-92.5359531
Red River Parish,22081.0,32.1012125,-93.34905040000001
Richland Parish,22083.0,32.413158,-91.74835340000001
Sabine Parish,22085.0,31.560402399999997,-93.5595793
St. Bernard Parish,22087.0,29.9181102,-89.2634941
Jackson Parish,22049.0,32.3042901,-92.56169969999999
Jefferson Davis Parish,22053.0,30.269529300000002,-92.8162205
Jefferson Parish,22051.0,29.522281,-90.081001
LaSalle Parish,22059.0,31.6800826,-92.16159559999998
Lafayette Parish,22055.0,30.2065065,-92.06416999999999
Lafourche Parish,22057.0,29.4919925,-90.394849
Lincoln Parish,22061.0,32.601823100000004,-92.66230259999999
Livingston Parish,22063.0,30.440419399999996,-90.7274738
Madison Parish,22065.0,32.3468782,-91.2319321
St. Charles Parish,22089.0,29.9057222,-90.3578553
St. Helena Parish,22091.0,30.8225386,-90.7083074
St. James Parish,22093.0,30.0247772,-90.7939562
St. John the Baptist Parish,22095.0,30.144068199999996,-90.4909596
St. Landry Parish,22097.0,30.5834409,-91.9892745
St. Martin Parish,22099.0,30.1214329,-91.6114814
St. Mary Parish,22101.0,29.629348800000002,-91.4638037
St. Tammany Parish,22103.0,30.4100224,-89.9519622
Tangipahoa Parish,22105.0,30.6215313,-90.40663029999999
Tensas Parish,22107.0,32.0014894,-91.342576
Terrebonne Parish,22109.0,29.3341299,-90.8436739
Union Parish,22111.0,32.8293486,-92.37565009999999
Vermilion Parish,22113.0,29.7897222,-92.2915678
Vernon Parish,22115.0,31.1105625,-93.18152020000001
Washington Parish,22117.0,30.8521435,-90.04625340000001
Webster Parish,22119.0,32.7321522,-93.3398245
West Baton Rouge Parish,22121.0,30.4640516,-91.30980799999999
West Carroll Parish,22123.0,32.7924797,-91.4519982
West Feliciana Parish,22125.0,30.872701,-91.4210081
Winn Parish,22127.0,31.941187100000004,-92.6412694
Piscataquis County,23021.0,45.915639299999995,-69.1022311
Sagadahoc County,23023.0,43.9168446,-69.844227
Somerset County,23025.0,45.5036458,-69.95610959999999
Waldo County,23027.0,44.5058342,-69.1389521
Washington County,23029.0,44.9670088,-67.6093542
York County,23031.0,43.426018799999994,-70.6684248
Allegany County,24001.0,39.6123134,-78.7031037
Anne Arundel County,24003.0,38.9916174,-76.5608941
Baltimore County,24005.0,39.443166600000005,-76.6165693
Baltimore city,24510.0,39.3000324,-76.6104761
Calvert County,24009.0,38.522719099999996,-76.5297621
Androscoggin County,23001.0,44.167681099999996,-70.20743470000001
Aroostook County,23003.0,46.7091929,-68.6124095
Cumberland County,23005.0,43.8083479,-70.3303753
Franklin County,23007.0,44.976723799999995,-70.4149354
Hancock County,23009.0,44.5649063,-68.37070340000001
Kennebec County,23011.0,44.4170119,-69.76576390000001
Knox County,23013.0,44.0420446,-69.0385145
Lincoln County,23015.0,43.9947814,-69.51362440000001
Oxford County,23017.0,44.4944998,-70.73442109999999
Penobscot County,23019.0,45.409284299999996,-68.666616
Caroline County,24011.0,38.87153060000001,-75.831662
Carroll County,24013.0,39.563330799999996,-77.01532759999999
Cecil County,24015.0,39.5623537,-75.9415852
Charles County,24017.0,38.4728532,-77.0154272
Dorchester County,24019.0,38.42919570000001,-76.0474333
Frederick County,24021.0,39.4702139,-77.3976277
Garrett County,24023.0,39.5472985,-79.2746192
Harford County,24025.0,39.5374292,-76.29978940000001
Howard County,24027.0,39.252263899999996,-76.92440570000001
Kent County,24029.0,39.241279299999995,-76.12598670000001
Montgomery County,24031.0,39.137381500000004,-77.2030633
Prince George's County,24033.0,38.8292875,-76.84818
Berkshire County,25003.0,42.371493,-73.2179276
Bristol County,25005.0,41.748588,-71.088894
Dukes County,25007.0,41.3809696,-70.7014995
Essex County,25009.0,42.64270820000001,-70.8649085
Franklin County,25011.0,42.58450379999999,-72.59179209999999
Hampden County,25013.0,42.136197499999994,-72.63564759999998
Hampshire County,25015.0,42.3394593,-72.6636936
Middlesex County,25017.0,42.4817182,-71.3949161
Nantucket County,25019.0,41.3058778,-70.1419099
Norfolk County,25021.0,42.1717393,-71.1811115
Plymouth County,25023.0,41.987195899999996,-70.7419417
Suffolk County,25025.0,42.3385513,-71.018253
Queen Anne's County,24035.0,39.0406929,-76.08240529999999
Somerset County,24039.0,38.0744501,-75.8533228
St. Mary's County,24037.0,38.2202894,-76.5303837
Talbot County,24041.0,38.7483486,-76.17847569999999
Washington County,24043.0,39.60362070000001,-77.81467090000001
Wicomico County,24045.0,38.3673699,-75.63208279999999
Worcester County,24047.0,38.2221332,-75.30993149999999
Barnstable County,25001.0,41.7990145,-70.21188029999999
Worcester County,25027.0,42.3116934,-71.940282
Alcona County,26001.0,44.6825347,-82.83407840000001
Alger County,26003.0,47.080076500000004,-86.56410759999999
Allegan County,26005.0,42.5957875,-86.6347446
Alpena County,26007.0,44.894954,-83.42657390000001
Antrim County,26009.0,45.005455299999994,-85.175639
Arenac County,26011.0,44.036832700000005,-83.7406755
Baraga County,26013.0,46.6958592,-88.36181009999999
Barry County,26015.0,42.5828109,-85.31455030000001
Bay County,26017.0,43.6997112,-83.9787007
Benzie County,26019.0,44.6486211,-86.4943263
Dickinson County,26043.0,46.0128246,-87.8661227
Eaton County,26045.0,42.589530100000005,-84.84644990000001
Emmet County,26047.0,45.5900944,-84.98682170000001
Genesee County,26049.0,43.021076799999996,-83.7063718
Gladwin County,26051.0,43.9897504,-84.3898162
Gogebic County,26053.0,46.461513000000004,-89.806863
Grand Traverse County,26055.0,44.7186875,-85.5538484
Gratiot County,26057.0,43.292325899999994,-84.60469
Hillsdale County,26059.0,41.9274606,-84.63747940000002
Houghton County,26061.0,46.998427,-88.65190340000001
Huron County,26063.0,43.907616,-82.8570449
Ingham County,26065.0,42.6035338,-84.3738107
Berrien County,26021.0,41.791381799999996,-86.74254350000001
Branch County,26023.0,41.9184551,-85.0668852
Calhoun County,26025.0,42.2429896,-85.0123853
Cass County,26027.0,41.91724310000001,-86.00014200000001
Charlevoix County,26029.0,45.5131638,-85.45039200000001
Cheboygan County,26031.0,45.4760217,-84.4954307
Chippewa County,26033.0,46.32181920000001,-84.5206297
Clare County,26035.0,43.99113679999999,-84.83832530000001
Clinton County,26037.0,42.950455,-84.59169490000001
Crawford County,26039.0,44.680174799999996,-84.61134320000001
Delta County,26041.0,45.805228799999995,-86.9019375
Lenawee County,26091.0,41.8960225,-84.07435629999999
Livingston County,26093.0,42.6025316,-83.91171829999999
Luce County,26095.0,46.940601799999996,-85.5823683
Mackinac County,26097.0,46.167867799999996,-85.3037625
Macomb County,26099.0,42.6715526,-82.9114562
Manistee County,26101.0,44.3503855,-86.60296679999999
Marquette County,26103.0,46.6565964,-87.58402779999999
Mason County,26105.0,43.9966363,-86.75081379999999
Mecosta County,26107.0,43.6352949,-85.33275090000001
Menominee County,26109.0,45.536206799999995,-87.5018115
Midland County,26111.0,43.6482031,-84.3794144
Missaukee County,26113.0,44.325424,-85.0854708
Monroe County,26115.0,41.916097,-83.4871059
Ionia County,26067.0,42.9446503,-85.073766
Iosco County,26069.0,44.3294821,-82.8494444
Iron County,26071.0,46.1702542,-88.5405261
Isabella County,26073.0,43.6452331,-84.83942449999999
Jackson County,26075.0,42.24847379999999,-84.4208679
Kalamazoo County,26077.0,42.2462657,-85.5328544
Kalkaska County,26079.0,44.678880799999995,-85.0889915
Kent County,26081.0,43.0324971,-85.547446
Keweenaw County,26083.0,47.6819737,-88.1487965
Lake County,26085.0,43.995186700000005,-85.8113997
Lapeer County,26087.0,43.088632700000005,-83.2243247
Leelanau County,26089.0,45.1461816,-86.051574
Montcalm County,26117.0,43.3127822,-85.1494679
Montmorency County,26119.0,45.02413370000001,-84.1301067
Muskegon County,26121.0,43.289257899999996,-86.751892
Newaygo County,26123.0,43.5627117,-85.7913723
Oakland County,26125.0,42.6604518,-83.3842103
Oceana County,26127.0,43.647254600000004,-86.8075751
Ogemaw County,26129.0,44.3332801,-84.1280728
Ontonagon County,26131.0,47.216602200000004,-89.50046309999999
Osceola County,26133.0,43.997552299999995,-85.3222825
Oscoda County,26135.0,44.68725739999999,-84.1269054
Otsego County,26137.0,45.021787100000005,-84.5766031
Ottawa County,26139.0,42.942460700000005,-86.65494620000001
Van Buren County,26159.0,42.282149700000005,-86.30607619999999
Washtenaw County,26161.0,42.25221679999999,-83.8434233
Wayne County,26163.0,42.2846636,-83.26195329999999
Wexford County,26165.0,44.3313751,-85.57004620000001
Aitkin County,27001.0,46.6024464,-93.41976
Anoka County,27003.0,45.2741098,-93.24272320000001
Becker County,27005.0,46.9376289,-95.74175679999999
Beltrami County,27007.0,47.879507700000005,-95.00505
Benton County,27009.0,45.7012249,-94.0014397
Big Stone County,27011.0,45.4199252,-96.4022263
Blue Earth County,27013.0,44.0337104,-94.0640122
Brown County,27015.0,44.2465415,-94.73364720000001
Carlton County,27017.0,46.6038184,-92.67104350000001
Presque Isle County,26141.0,45.48951470000001,-83.3840186
Roscommon County,26143.0,44.33951679999999,-84.6112715
Saginaw County,26145.0,43.3282667,-84.05541
Sanilac County,26151.0,43.4491547,-82.6428148
Schoolcraft County,26153.0,46.0211217,-86.197029
Shiawassee County,26155.0,42.9515446,-84.14635179999999
St. Clair County,26147.0,42.9288035,-82.6689135
St. Joseph County,26149.0,41.911487799999996,-85.5228703
Tuscola County,26157.0,43.487902399999996,-83.43661800000001
Carver County,27019.0,44.8213196,-93.80009129999999
Cass County,27021.0,46.951744700000006,-94.33370479999999
Chippewa County,27023.0,45.028625399999996,-95.5641082
Chisago County,27025.0,45.5054439,-92.90384859999999
Clay County,27027.0,46.898377200000006,-96.4949007
Clearwater County,27029.0,47.5758729,-95.371117
Cook County,27031.0,47.538569,-90.2901889
Cottonwood County,27033.0,44.0106386,-95.18315229999999
Crow Wing County,27035.0,46.4916528,-94.0707182
Dakota County,27037.0,44.670893,-93.0624813
Dodge County,27039.0,44.02070560000001,-92.86935290000001
Douglas County,27041.0,45.93682929999999,-95.46215600000001
Kanabec County,27065.0,45.9477598,-93.2977883
Kandiyohi County,27067.0,45.15271370000001,-95.0049812
Kittson County,27069.0,48.7760403,-96.7803493
Koochiching County,27071.0,48.245374299999995,-93.78289559999999
Lac qui Parle County,27073.0,44.9998559,-96.176836
Lake County,27075.0,47.5171114,-91.4117038
Lake of the Woods County,27077.0,48.76810029999999,-94.9046335
Le Sueur County,27079.0,44.3734238,-93.7301433
Lincoln County,27081.0,44.40823820000001,-96.27203229999999
Lyon County,27083.0,44.4091953,-95.8472678
Mahnomen County,27087.0,47.3283866,-95.8110885
Marshall County,27089.0,48.3627284,-96.357761
Martin County,27091.0,43.6771181,-94.53725250000001
Faribault County,27043.0,43.6765219,-93.94723379999999
Fillmore County,27045.0,43.6791869,-92.0939369
Freeborn County,27047.0,43.6742019,-93.3502887
Goodhue County,27049.0,44.406177899999996,-92.7160003
Grant County,27051.0,45.9307426,-96.0106987
Hennepin County,27053.0,45.0061209,-93.47522790000001
Houston County,27055.0,43.6669899,-91.5015556
Hubbard County,27057.0,47.0955506,-94.91328979999999
Isanti County,27059.0,45.5624313,-93.29633879999999
Itasca County,27061.0,47.4908166,-93.6111022
Jackson County,27063.0,43.671110999999996,-95.14973140000001
McLeod County,27085.0,44.8216571,-94.2723231
Meeker County,27093.0,45.123155499999996,-94.527346
Mille Lacs County,27095.0,45.9290434,-93.63299640000001
Morrison County,27097.0,46.020483899999995,-94.2666194
Mower County,27099.0,43.6662486,-92.75951359999999
Murray County,27101.0,44.0155943,-95.7615809
Nicollet County,27103.0,44.3588204,-94.2456844
Nobles County,27105.0,43.6776863,-95.7631323
Norman County,27107.0,47.3294529,-96.4637757
Olmsted County,27109.0,43.999498700000004,-92.4100985
Otter Tail County,27111.0,46.405727299999995,-95.7145815
Pennington County,27113.0,48.069247,-96.03772540000001
Pine County,27115.0,46.100940200000004,-92.7630936
Pipestone County,27117.0,44.0153614,-96.2570147
Polk County,27119.0,47.7742536,-96.4000265
Pope County,27121.0,45.589622799999994,-95.4467052
Ramsey County,27123.0,45.0152037,-93.0999648
Red Lake County,27125.0,47.865486600000004,-96.08718
Redwood County,27127.0,44.4035357,-95.2542415
Renville County,27129.0,44.7236969,-94.95561690000001
Rice County,27131.0,44.350733899999994,-93.29850520000001
Rock County,27133.0,43.6695866,-96.2632376
Roseau County,27135.0,48.7610683,-95.8215042
Scott County,27139.0,44.651804999999996,-93.5337311
Sherburne County,27141.0,45.4531762,-93.76913
Sibley County,27143.0,44.5757343,-94.23012320000001
St. Louis County,27137.0,47.578635,-92.51456999999999
Stearns County,27145.0,45.5552345,-94.6104822
Steele County,27147.0,44.0152607,-93.2204527
Stevens County,27149.0,45.5934609,-95.9923146
Swift County,27151.0,45.2758101,-95.69012430000001
Todd County,27153.0,46.0665694,-94.90057579999998
Traverse County,27155.0,45.7699352,-96.4748315
Wabasha County,27157.0,44.289693,-92.2333405
Wadena County,27159.0,46.586986100000004,-94.9886078
Waseca County,27161.0,44.0184598,-93.5898443
Washington County,27163.0,45.037929,-92.890117
Watonwan County,27165.0,43.978108899999995,-94.613798
Wilkin County,27167.0,46.3623354,-96.47665699999999
Winona County,27169.0,43.9822682,-91.7767076
Wright County,27171.0,45.1750914,-93.9663965
Yellow Medicine County,27173.0,44.7157358,-95.862756
Adams County,28001.0,31.4862243,-91.35179659999999
Alcorn County,28003.0,34.8865689,-88.58110909999999
Amite County,28005.0,31.2039333,-90.79554209999999
Attala County,28007.0,33.0904678,-89.5886219
Benton County,28009.0,34.8105184,-89.2002848
Bolivar County,28011.0,33.7991391,-90.8841199
Calhoun County,28013.0,33.9366339,-89.3371142
Forrest County,28035.0,31.188580199999997,-89.25944670000001
Franklin County,28037.0,31.4777726,-90.8954573
George County,28039.0,30.8554305,-88.64226790000001
Greene County,28041.0,31.2128455,-88.6348108
Grenada County,28043.0,33.770031,-89.8027405
Hancock County,28045.0,30.3916415,-89.48279050000001
Harrison County,28047.0,30.4165357,-89.0833762
Hinds County,28049.0,32.267787899999995,-90.4660171
Holmes County,28051.0,33.125941499999996,-90.0911968
Humphreys County,28053.0,33.1309962,-90.5234209
Issaquena County,28055.0,32.755539299999995,-91.0035351
Itawamba County,28057.0,34.281074700000005,-88.36312690000001
Jackson County,28059.0,30.4560045,-88.6251005
Carroll County,28015.0,33.440794800000006,-89.918887
Chickasaw County,28017.0,33.93327670000001,-88.9475579
Choctaw County,28019.0,33.34596380000001,-89.2513319
Claiborne County,28021.0,31.9728096,-90.91542390000001
Clarke County,28023.0,32.0453738,-88.68797559999999
Clay County,28025.0,33.65967,-88.78246800000001
Coahoma County,28027.0,34.2286699,-90.603165
Copiah County,28029.0,31.8669151,-90.4487578
Covington County,28031.0,31.633331,-89.5488968
DeSoto County,28033.0,34.874266,-89.99324
Leflore County,28083.0,33.549789600000004,-90.2949343
Lincoln County,28085.0,31.535215500000003,-90.45356629999999
Lowndes County,28087.0,33.471423699999995,-88.4397227
Madison County,28089.0,32.6343703,-90.0341603
Marion County,28091.0,31.2301672,-89.821712
Marshall County,28093.0,34.766189700000005,-89.504231
Monroe County,28095.0,33.8900295,-88.48503790000001
Montgomery County,28097.0,33.5007144,-89.63962509999999
Neshoba County,28099.0,32.752518,-89.1192743
Newton County,28101.0,32.4019702,-89.1184115
Noxubee County,28103.0,33.1065082,-88.56600440000001
Oktibbeha County,28105.0,33.42231339999999,-88.87615140000001
Smith County,28129.0,32.019028999999996,-89.49487629999999
Stone County,28131.0,30.790184000000004,-89.112297
Sunflower County,28133.0,33.605528899999996,-90.5950901
Tallahatchie County,28135.0,33.9545292,-90.1722434
Tate County,28137.0,34.6495527,-89.94310540000001
Tippah County,28139.0,34.7636183,-88.9188185
Tishomingo County,28141.0,34.7376972,-88.236064
Tunica County,28143.0,34.6522011,-90.3717697
Union County,28145.0,34.4895325,-89.00233929999999
Walthall County,28147.0,31.164492,-90.1034306
Warren County,28149.0,32.3560946,-90.8523838
Washington County,28151.0,33.273174,-90.9444459
Jasper County,28061.0,32.0169894,-89.1194302
Jefferson County,28063.0,31.733633299999997,-91.04387790000001
Jefferson Davis County,28065.0,31.5648075,-89.8270863
Jones County,28067.0,31.6166011,-89.1685317
Kemper County,28069.0,32.750136100000006,-88.6256306
Lafayette County,28071.0,34.353078000000004,-89.48538470000001
Lamar County,28073.0,31.1975865,-89.5063691
Lauderdale County,28075.0,32.4039981,-88.6604487
Lawrence County,28077.0,31.5500087,-90.10752990000002
Leake County,28079.0,32.760630199999994,-89.5222495
Lee County,28081.0,34.292370299999995,-88.68243879999999
Panola County,28107.0,34.365205200000005,-89.9630654
Pearl River County,28109.0,30.7747929,-89.5869043
Perry County,28111.0,31.169307300000003,-88.9887554
Pike County,28113.0,31.1775159,-90.39772540000001
Pontotoc County,28115.0,34.227080799999996,-89.0372387
Prentiss County,28117.0,34.6205664,-88.52218359999999
Quitman County,28119.0,34.252832700000006,-90.2901707
Rankin County,28121.0,32.2671233,-89.946063
Scott County,28123.0,32.411959499999995,-89.53348609999999
Sharkey County,28125.0,32.8923946,-90.8276129
Simpson County,28127.0,31.9025047,-89.91770859999998
Barton County,29011.0,37.5007989,-94.3440893
Bates County,29013.0,38.257217100000005,-94.33924590000001
Benton County,29015.0,38.301035799999994,-93.2879421
Bollinger County,29017.0,37.3184272,-90.02464520000001
Boone County,29019.0,38.9898614,-92.3102022
Buchanan County,29021.0,39.6603695,-94.8081728
Butler County,29023.0,36.715180200000006,-90.40313
Caldwell County,29025.0,39.6589977,-93.9791785
Callaway County,29027.0,38.835547,-91.9234458
Camden County,29029.0,38.0265275,-92.7653271
Cape Girardeau County,29031.0,37.3841408,-89.68565749999999
Carroll County,29033.0,39.427375399999995,-93.50022659999999
Carter County,29035.0,36.944857899999995,-90.9457051
Wayne County,28153.0,31.642503,-88.678214
Webster County,28155.0,33.6120605,-89.28396120000001
Wilkinson County,28157.0,31.1610908,-91.32461690000001
Winston County,28159.0,33.078723600000004,-89.0373913
Yalobusha County,28161.0,34.030666100000005,-89.7038072
Yazoo County,28163.0,32.7656747,-90.3879282
Adair County,29001.0,40.1906655,-92.60359220000001
Andrew County,29003.0,39.9888628,-94.80355109999999
Atchison County,29005.0,40.431846,-95.4375546
Audrain County,29007.0,39.214481,-91.8434182
Barry County,29009.0,36.699375599999996,-93.8343344
Cass County,29037.0,38.6464737,-94.3545467
Cedar County,29039.0,37.7336549,-93.8500144
Chariton County,29041.0,39.5179685,-92.9616205
Christian County,29043.0,36.969738799999995,-93.1876139
Clark County,29045.0,40.4072747,-91.729472
Clay County,29047.0,39.3155512,-94.42150240000001
Clinton County,29049.0,39.608723299999994,-94.3958028
Cole County,29051.0,38.5032331,-92.2800271
Cooper County,29053.0,38.845386100000006,-92.81232309999999
Crawford County,29055.0,37.9665605,-91.3139328
Dade County,29057.0,37.4323495,-93.854878
Dallas County,29059.0,37.6835825,-93.0338146
Daviess County,29061.0,39.962838700000006,-93.97005300000001
DeKalb County,29063.0,39.894664500000005,-94.4071901
Dent County,29065.0,37.6030721,-91.4897172
Douglas County,29067.0,36.9465168,-92.51589179999999
Dunklin County,29069.0,36.3069045,-90.065394
Franklin County,29071.0,38.413003100000005,-91.07283199999999
Gasconade County,29073.0,38.4411826,-91.5057795
Gentry County,29075.0,40.2081271,-94.4053211
Greene County,29077.0,37.25819570000001,-93.34064090000001
Grundy County,29079.0,40.1125409,-93.5650538
Harrison County,29081.0,40.345620000000004,-93.9925818
Henry County,29083.0,38.3864909,-93.79262779999999
Hickory County,29085.0,37.936909899999996,-93.32298829999999
Holt County,29087.0,40.095724,-95.21907159999999
Howard County,29089.0,39.143365,-92.6959255
Howell County,29091.0,36.7743685,-91.8873677
Iron County,29093.0,37.594363799999996,-90.9846823
Jackson County,29095.0,39.0053359,-94.3431655
Jasper County,29097.0,37.2051967,-94.33725940000001
Jefferson County,29099.0,38.2576296,-90.5436807
Johnson County,29101.0,38.741528,-93.81186340000001
Knox County,29103.0,40.1368559,-92.1468345
Laclede County,29105.0,37.6596977,-92.59484300000001
Lafayette County,29107.0,39.06870479999999,-93.8026388
Lawrence County,29109.0,37.1065898,-93.8305507
Lewis County,29111.0,40.0845592,-91.7288031
Lincoln County,29113.0,39.062254700000004,-90.9629165
Linn County,29115.0,39.8644404,-93.108019
Livingston County,29117.0,39.778587,-93.54820129999999
Macon County,29121.0,39.829795000000004,-92.56434
Madison County,29123.0,37.4744807,-90.3434128
Maries County,29125.0,38.1626154,-91.923601
Marion County,29127.0,39.8075383,-91.6353791
McDonald County,29119.0,36.630218,-94.3439556
Mercer County,29129.0,40.4214135,-93.5676313
Miller County,29131.0,38.2166802,-92.4298762
Mississippi County,29133.0,36.826264,-89.2959286
Moniteau County,29135.0,38.6330371,-92.5836417
Monroe County,29137.0,39.4982695,-92.00645820000001
Montgomery County,29139.0,38.9351835,-91.465427
Morgan County,29141.0,38.4208062,-92.87483459999999
New Madrid County,29143.0,36.594260799999994,-89.6559485
Newton County,29145.0,36.9083713,-94.335034
Nodaway County,29147.0,40.3611359,-94.8831457
Oregon County,29149.0,36.6853104,-91.4018272
Osage County,29151.0,38.4642535,-91.8595036
Ozark County,29153.0,36.6495904,-92.45854920000001
Pemiscot County,29155.0,36.2099162,-89.78594190000001
Perry County,29157.0,37.7111296,-89.80212490000001
Pettis County,29159.0,38.727366700000005,-93.2852073
Phelps County,29161.0,37.8663263,-91.79034920000001
Pike County,29163.0,39.3399592,-91.1716071
Platte County,29165.0,39.37869570000001,-94.7614717
Polk County,29167.0,37.616761100000005,-93.4008166
Pulaski County,29169.0,37.8248346,-92.2070224
Putnam County,29171.0,40.4786055,-93.0145314
Ralls County,29173.0,39.5534554,-91.5247867
Randolph County,29175.0,39.439248600000006,-92.4929595
Ray County,29177.0,39.3084005,-93.9957462
Reynolds County,29179.0,37.366463700000004,-90.9722821
Ripley County,29181.0,36.6501703,-90.87483399999999
Saline County,29195.0,39.1358403,-93.20416390000001
Schuyler County,29197.0,40.4693611,-92.51901559999999
Scotland County,29199.0,40.4476855,-92.14282349999999
Scott County,29201.0,37.0477927,-89.5680975
Shannon County,29203.0,37.1524984,-91.3913284
Shelby County,29205.0,39.7975309,-92.0887194
St. Charles County,29183.0,38.7811023,-90.6749153
St. Clair County,29185.0,38.0422304,-93.7765602
St. Francois County,29187.0,37.8107068,-90.4738684
St. Louis County,29189.0,38.6406881,-90.44607309999999
St. Louis city,29510.0,38.63569879999999,-90.2445816
Ste. Genevieve County,29186.0,37.885844899999995,-90.16153059999999
Stoddard County,29207.0,36.8515565,-89.9474812
Stone County,29209.0,36.751003999999995,-93.47370090000001
Sullivan County,29211.0,40.209587,-93.10978259999999
Taney County,29213.0,36.649826700000006,-93.04281879999999
Jefferson County,30043.0,46.1242317,-112.0594284
Judith Basin County,30045.0,47.032558,-110.30532
Lake County,30047.0,47.642900700000006,-114.0836866
Lewis and Clark County,30049.0,47.1320133,-112.3733673
Liberty County,30051.0,48.5596541,-111.03692420000002
Lincoln County,30053.0,48.5523847,-115.46318490000002
Madison County,30057.0,45.325289500000004,-111.91379140000001
McCone County,30055.0,47.6296277,-105.757222
Meagher County,30059.0,46.585699600000005,-110.9217396
Mineral County,30061.0,47.1519417,-115.06562720000001
Missoula County,30063.0,47.02726320000001,-113.89269109999998
Musselshell County,30065.0,46.5052807,-108.43976310000001
Park County,30067.0,45.421429100000005,-110.5327601
Phillips County,30071.0,48.250143200000004,-107.9288973
Pondera County,30073.0,48.2286037,-112.2207612
Carbon County,30009.0,45.2244683,-109.02855430000001
Carter County,30011.0,45.5168247,-104.5153243
Cascade County,30013.0,47.3165751,-111.3502622
Chouteau County,30015.0,47.8868343,-110.43620039999999
Custer County,30017.0,46.2614136,-105.5503521
Daniels County,30019.0,48.794429,-105.5417385
Dawson County,30021.0,47.266130100000005,-104.8982713
Deer Lodge County,30023.0,46.0946716,-113.1416236
Fallon County,30025.0,46.3181841,-104.40571820000001
Fergus County,30027.0,47.2252211,-109.23213759999999
Flathead County,30029.0,48.3146779,-114.05429509999999
Gallatin County,30031.0,45.5180536,-111.16392140000002
Garfield County,30033.0,47.2671843,-106.9959912
Glacier County,30035.0,48.7056706,-112.9905023
Golden Valley County,30037.0,46.380624299999994,-109.17458549999999
Granite County,30039.0,46.3959554,-113.42735640000001
Hill County,30041.0,48.6319595,-110.106321
Texas County,29215.0,37.3142565,-91.9644783
Vernon County,29217.0,37.85019570000001,-94.34159720000001
Warren County,29219.0,38.761902,-91.1593065
Washington County,29221.0,37.9426107,-90.8970179
Wayne County,29223.0,37.111073700000006,-90.4539307
Webster County,29225.0,37.28080429999999,-92.8760795
Worth County,29227.0,40.4804994,-94.41919820000001
Wright County,29229.0,37.2676331,-92.479989
Beaverhead County,30001.0,45.133863299999994,-112.89286940000001
Big Horn County,30003.0,45.407869,-107.5181625
Blaine County,30005.0,48.4282823,-108.96764750000001
Broadwater County,30007.0,46.329848600000005,-111.49787279999998
Powder River County,30075.0,45.4089262,-105.55534399999999
Powell County,30077.0,46.8442254,-112.93109979999998
Prairie County,30079.0,46.812383700000005,-105.5039937
Ravalli County,30081.0,46.0777441,-114.105795
Richland County,30083.0,47.785633000000004,-104.56340820000001
Roosevelt County,30085.0,48.2827471,-104.99516979999999
Rosebud County,30087.0,46.1732331,-106.6667462
Sanders County,30089.0,47.7564968,-115.18030619999999
Sheridan County,30091.0,48.7055228,-104.5339129
Silver Bow County,30093.0,45.8962319,-112.66007140000002
Stillwater County,30095.0,45.65854470000001,-109.3815759
Sweet Grass County,30097.0,45.8112917,-109.944796
Teton County,30099.0,47.8190352,-112.2817249
Toole County,30101.0,48.6451246,-111.7334723
Treasure County,30103.0,46.2294408,-107.2857723
Valley County,30105.0,48.349849600000006,-106.6704238
